external_gene_name	mmusculus_homolog_associated_gene_name
PRAMEF25	Gm7682
PRAMEF25	Pramel5
PRAMEF25	Gm13089
PRAMEF25	BC061212
PRAMEF25	Gm13102
PRAMEF25	AC133095.1
PRAMEF25	Gm16429
PRAMEF25	Gm10424
PRAMEF25	AC163611.1
PRAMEF25	Gm12800
PRAMEF25	Gm13119
PRAMEF25	Gm13128
PRAMEF25	Gm2042
PRAMEF25	AC124606.1
PRAMEF25	Gm13103
PRAMEF25	Gm13083
PRAMEF25	Pramel7
PRAMEF25	AC165294.2
PRAMEF25	Oog2
PRAMEF25	AC125178.1
PRAMEF25	Oog4
PRAMEF25	Gm12789
PRAMEF25	Gm16427
PRAMEF25	Pramel1
PRAMEF25	AC133095.2
PRAMEF25	B020004J07Rik
PRAMEF25	AC164084.2
PRAMEF25	Gm13057
PRAMEF25	Gm13088
PRAMEF25	Gm6509
PRAMEF25	Pramef8
PRAMEF25	AC140325.3
PRAMEF25	Gm3106
PRAMEF25	Pramef6
PRAMEF25	AC123873.2
PRAMEF25	C87414
PRAMEF25	AC126035.1
AL136234.1	
LINC01781	
AC006015.1	
AC079355.1	
AC064801.1	
AL513218.1	
AL139156.1	
POLR2L	Polr2l
PRAMEF34P	
AL139156.3	
CICP24	
AC079355.2	
AL139156.2	
AC092634.6	
PRAMEF35P	
AC092634.2	
RASSF7	
ABCB1	Abcb1b
ABCB1	Abcb1a
ZFYVE9	Zfyve9
MSTN	Mstn
MYBL2	Mybl2
HNRNPCL2	Hnrnpc
RBM42	Rbm42
CD151	Cd151
MICALL2	Micall2
PRAMEF36P	
C11orf80	Gm960
HNRNPCP2	
AC245056.1	
HIBCH	Hibch
NMD3P1	
GABPAP	
AC211486.6	Spdye4a
AC211486.6	Spdye4b
UBE3AP2	
AC005899.3	
LAMTOR3	Lamtor3
AC091564.3	
AC020765.5	
MDH1	Mdh1
POU2F2	Pou2f2
Z98752.4	
AL844851.2	
OSBPL6	Osbpl6
AC010247.2	
AC010247.1	
GALNT17	Galnt17
TENT5B	Tent5b
RRP8	Rrp8
ADGRF3	Adgrf3
AL031686.1	
PAK1	Pak1
AP003680.1	
PEAR1	Pear1
AP001636.1	
ZNF663P	
MTND2P29	
CCDC18	Ccdc18
AP001636.2	
AL590432.1	
AL139421.1	
GLYATL1P1	
ZNF840P	
GRM5-AS1	
AC018467.1	
CPA4	Cpa4
SGCA	Sgca
BEND5	Bend5
OR4K2	Olfr730
AL391844.1	
SELENOI	Selenoi
AC093700.1	
OR4K3	
MERTK	Mertk
THAP9	
ZP2	Zp2
AL662789.1	
CSDE1	Csde1
GPN2	Gpn2
AC108059.1	
AL109913.1	
ZBTB3	Zbtb3
AL449283.1	
AACSP1	
AL935043.1	
TRPV6	Trpv6
RPL5	
DHX15	Dhx15
FIRRE	
AL034380.1	
DPRXP6	
ELL2P4	
Z97180.1	
MTA3	Mta3
AC092474.1	
AC005578.1	
AC087499.6	
YJU2	Yju2
DLX6	Dlx6
MDS2	
CCDC117	Ccdc117
AL450043.1	
AL137220.1	
AC016710.1	
HULC	
IKBKGP1	
MRPS18BP2	
DLX6-AS1	
AC012497.1	
PNKDP1	
MCRIP2P1	
AC078851.1	
GCDH	Gcdh
LINC01853	
ZNF773	Zfy2
ZNF773	Zfy1
MTCO1P44	
AF001550.1	
PRKAA2	Prkaa2
NDUFB3	Ndufb3
GSTA2	
EEF1B2P1	
AVPR2	Avpr2
TP53TG1	
STK17A	
ZFP91	Zfp91
MYO5A	Myo5a
EIF4E2P1	
AC126915.2	
RALGAPA2	Ralgapa2
AC126915.1	
AL451061.1	
EVPLL	
AC126915.3	
GPR34	Gpr34
TEX9	Tex9
RPS26P43	
AC090957.1	
TCF3P1	
MTND6P5	
ZNF354B	Zfp354b
RPL31P47	
MTCO1P11	
U52112.1	
AC010987.1	
AC007422.2	
IGHEP2	
AC000050.1	
ORC2	Orc2
AC007422.1	
MTCO3P11	
AC004817.3	
MAPK1IP1L	Mapk1ip1
MAPK1IP1L	Mapk1ip1l
AL353997.2	
ZFP91-CNTF	Zfp91
YTHDC1	Ythdc1
AL353997.3	
NAA10	Naa10
C11orf68	AI837181
AC004817.5	
AC245427.1	
AC004817.2	
SP6	Sp6
AL353691.1	
AC004817.4	
AP001062.2	
AP001062.1	
KRTAP26-1	Krtap26-1
AC004817.1	
AC006466.1	
CFAP410	1810043G02Rik
AL627402.1	
CNTF	Cntf
AC006398.1	
AC019084.1	
AC018521.3	
COA1	
AC011396.1	
AC006380.1	
CPO	
GPR82	Gpr82
AC018521.7	
AC018521.5	
WDSUB1	Wdsub1
AP001350.1	
SNAP91	Snap91
AC097473.1	
NEUROD6	Neurod6
RCC2P8	
AL353691.2	
CASK-AS1	
CCL18	Ccl3
AC005090.1	
AL008629.1	
KRTAP27-1	Krtap27-1
LGALS3	Lgals3
AC083902.1	
KRTAP23-1	
SLC5A9	Slc5a9
KRTAP13-6P	
MTTP	Mttp
KRTAP13-2	Krtap13-1
CASK	Cask
ATP5MGP3	
RPL18A	
LINC02473	
AC084782.2	
AC024132.3	
AC084782.3	
LINC02261	
AC024132.1	
MNS1	Mns1
RPS6P25	
IGBP1P5	
SYCE2	Syce2
SAMD14	Samd14
SEPT3	Sept3
AC007106.2	
AC007106.1	
AC093791.2	
RPL23AP30	
AP001062.3	
HMGB1P33	
AC093791.1	
AC092474.2	
NUDT4B	Nudt4
MKRN4P	
AC068726.1	
LINC01493	
AC084782.1	
SDCBPP3	
SEC22B3	
AC005476.1	
SLC35C2	Slc35c2
AC005476.2	
AC097480.1	
AL451000.1	
AC245389.1	
AC097480.2	
AL121809.2	
AC004900.1	
AL121809.1	
AC087499.2	
MIR3142HG	
AC004974.1	
GRAMD4P3	
LINC01297	
AC244489.1	
AC021723.2	
AC021723.1	
SIPA1L1	Sipa1l1
AP003071.1	
AP003071.5	Tpcn2
AC021749.1	
AC021820.1	
RNFT1P3	
AC080100.1	
TPCN2	Tpcn2
AC105450.1	
AL512624.2	
POTEG	
QRSL1	Qrsl1
CARD10	Card10
SNTG2	Sntg2
STARD4-AS1	
AC022960.3	
AC009831.1	
LRRC4C	Lrrc4c
RPL11	Rpl11
AC022960.1	
AC003965.2	
AC022960.2	
PRSS22	Prss22
ZFP2	Zfp2
ZNF549	Zfy2
ZNF549	Zfy1
OR2AH1P	
CXorf51B	
TRAPPC8	Trappc8
AP004245.1	
OR9G1	Olfr1016
CXorf51A	
GSTA12P	
Z99497.1	
AC090720.1	
RPEP4	
Z99497.2	
ZNF550	
AC090138.1	
AC240504.1	
AC011754.2	
H3F3BP2	
PIGFP1	
AC002401.3	
LRRTM1	Lrrtm1
AC002401.2	
AC104117.1	
AC015917.1	
RPL21P65	
PDK2	Pdk2
AL589669.1	
AC103563.9	
FAF2	Faf2
C4orf46	4930579G24Rik
AL591022.1	
HNRNPA1P19	
AL096861.1	
OLA1P2	
CYCSP29	
AL009048.1	
PPID	Ppid
AP002453.1	
ALDH3B2	Aldh3b3
ALDH3B2	Aldh3b2
AC016925.1	
HNF1B	Hnf1b
AC016925.2	
AL359378.1	
DDX10	Ddx10
LCK	Lck
AC016925.3	
PRMT1	Prmt1
SDC4	Sdc4
AZGP1	Azgp1
L29074.1	
CTNNA2	Ctnna2
FMR1-AS1	
TRMT10A	Trmt10a
AL355499.1	
ETFDH	Etfdh
AC004522.3	
AL021578.1	
AC108462.1	
POLR2G	Polr2g
AC141930.1	
LUC7L3	Luc7l3
AC114808.1	
AC009967.1	
U52112.2	
AL109659.2	
CUEDC1	Cuedc1
ASB9	Asb9
AL513485.1	
LINC01133	
L1CAM	L1cam
MOSPD3	Mospd3
ST13	St13
Z99716.1	
AC093675.2	
AC093675.1	
LAP3	Lap3
AL391069.3	
TMEM87B	Tmem87b
KRTAP13-1	Krtap13-1
SMIM38	
KRTAP13-3	Krtap14
AP003071.2	
KRTAP13-4	
AC006390.1	
HNRNPA1P65	
KRTAP13-5P	
KRTAP15-1	Krtap15
AC245427.2	
SOD3	Sod3
KRTAP19-1	
KRTAP19-2	
HSPD1P8	
AVP	Avp
KRTAP19-3	
AC015845.1	
ECSIT	Ecsit
AZGP1P1	
AL355615.1	
SP2-AS1	
UQCRC2	Uqcrc2
SMIM11P1	
AC021006.2	
AL450338.1	
AC092268.1	
UBOX5-AS1	
SP2	Sp2
AC003965.1	
AC006160.1	
RPS2P55	
AC021006.3	
AC092268.2	
AC021006.1	
AC008610.1	
FASTKD5	Fastkd5
AL450338.2	
CLIC4P3	
AC004522.1	
TTYH1	Ttyh1
TMEM179B	Tmem179b
AC004522.4	
ROBO4	Robo4
UBOX5	Ubox5
SAP18	Sap18b
SAP18	Sap18
AC015813.4	
FAM57A	Fam57a
GSTZ1	Gstz1
FLYWCH2	Flywch2
AP001160.3	
AP001160.2	
IFNNP1	
TAF6L	Taf6l
MTND2P19	
AL591002.1	
AC018521.6	
AL138721.1	
HCN4	Hcn4
MTND1P27	
ANKS1A	Anks1
RPS2P39	
AC116158.3	
AC116158.1	
FYB2	Fyb2
AC068397.2	
AC010329.3	
RASGRP1	Rasgrp1
AUTS2	Auts2
AC124248.2	
AC010329.4	
COL6A1	Col6a1
AC005796.1	
OVGP1	Ovgp1
BLM	Blm
NAPG	Napg
NR0B2	Nr0b2
GPATCH3	Gpatch3
ITPRID1	Itprid1
TMEM223	Tmem223
SHANK3	Shank3
AKAP17A	
NFXL1	Nfxl1
AP001803.1	
BX247947.1	
NUDC	Nudc
YIPF6	Yipf6
AL360295.1	
SEPT5	Gm49601
SEPT5	Sept5
AC016716.2	
AC016716.1	
B2M	
AC010975.2	
AC011754.1	
CCDC149	Ccdc149
AC010975.3	
AC008481.3	Gm49318
REG3A	
SSB	Ssb
AC074375.1	
ZNF653	
AC036103.1	
AC025750.1	
BNIP3P5	
AC005324.2	
HSPE1P11	
TMEM87A	Tmem87a
CDRT15P2	
ZSWIM5P1	
SAR1B	Sar1b
AC087463.3	
RTF2	Rtf2
AP003501.1	
AC124312.4	
IL6STP1	
ADM5	
AP003501.2	
ZNF66	
KRTAP19-4	
SNHG14	
DMRTC1B	
CPT1C	Cpt1c
BNIP3P24	
HLA-DQB2	H2-Ab1
AC008067.1	
AC008463.2	
SULT1A2	Sult3a1
SULT1A2	Sult3a2
SULT1A2	Sult5a1
ZNF85	
AC245884.1	
AC245884.9	
C8A	C8a
AL513302.1	
CCT5P2	
AC010975.1	
PRRC2A	Prrc2a
KCNJ10	Kcnj10
NIPA2P5	
AC008481.2	
AC005921.3	
SLC39A8	Slc39a8
METTL5	Mettl5
BCAS2P3	
ELAVL3	Elavl3
DLX5	Dlx5
AC004947.2	
RPL31P63	
KIAA0087	
NPTN	Nptn
FSCN1P1	
PIGM	Pigm
COX6CP12	
FABP5P15	
AC073508.2	Krt222
AC004448.4	
AC104117.5	
AC027139.2	
AL121987.1	
FAM236B	1700011M02Rik
FAM236B	Gm9112
ATRX	Atrx
HES5	Hes5
HMGB3P21	
AC073508.3	
SDHAF3	Sdhaf3
IFNB1	Ifnb1
FAM236D	1700011M02Rik
FAM236D	Gm9112
CCL3	Ccl3
GATB	Gatb
KRT222	Krt222
ANKS4B	Anks4b
AL139246.5	
IFNWP4	
AL050321.1	
AF001550.2	
AL390882.1	
APBB2	Apbb2
FAM226B	
CRYM-AS1	
AL049646.3	
AC073900.1	
IFNW1	
AP1S2P1	
IFNA21	Ifna16
IFNA21	Ifna2
IFNA21	Ifna5
IFNA21	Ifnab
IFNA21	Ifna11
IFNA21	Ifna9
IFNA21	Ifna1
IFNA21	Ifna4
IFNA21	Ifna6
IFNA21	Ifna15
IFNA21	Ifna7
IFNA21	Ifna12
IFNA21	Ifna13
IFNA21	Ifna14
AC008481.1	
AC243829.4	
IFNWP15	
AC008739.4	
CRYM	Crym
AC008463.1	
AC131056.2	
IFNA4	Ifna16
IFNA4	Ifna2
IFNA4	Ifna5
IFNA4	Ifnab
IFNA4	Ifna11
IFNA4	Ifna9
IFNA4	Ifna1
IFNA4	Ifna4
IFNA4	Ifna6
IFNA4	Ifna15
IFNA4	Ifna7
IFNA4	Ifna12
IFNA4	Ifna13
IFNA4	Ifna14
ABCA8	Abca8b
CCL4	Ccl4
IFNWP9	
ELOA-AS1	
AC098487.1	
SEC24A	Sec24a
DBIL5P	
AL590133.1	
ELOA	Eloa
AL669918.1	Tap2
ZNF99	
SETDB1	Setdb1
GEMIN4	Gemin4
HLA-DOB	H2-Ob
FP565260.4	Dnmt3l
LARP4B	Larp4b
AL022315.1	
AL008628.2	
AC008626.1	
PSMB1	
AC008626.2	
LINC02549	
BNIP3P34	
AC246789.1	
AC087591.1	
AC005300.1	
TMBIM1	Tmbim1
FAM32BP	
AC246789.2	
RPL7P27	
BNIP3P35	
GP1BB	Gp1bb
ZNF723	
AP001350.2	
AC012651.1	Ganc
ADA2	
AC000093.1	Gm49601
AC000093.1	Sept5
FAM209A	Fam209
AC024940.7	
SCDP1	
AC091839.1	
GCNT7	Gcnt7
EGFLAM	Egflam
AC093577.1	
CORIN	Corin
ASB11	Asb11
AL109806.1	
AC122719.3	
TRIP13	Trip13
VEZF1	Vezf1
ARHGAP4	Arhgap4
VN1R88P	
AC023855.1	
NPTN-IT1	
AL353997.5	
TREHP1	
AL035411.2	
RPS20P5	
AC022145.1	
REC114	Rec114
HDAC5	Hdac5
TAP2	Tap2
TBC1D3P4	
HNRNPA1P6	
AC022145.2	
AC024940.10	
AL357373.1	
AC024940.9	
PRPF39	Prpf39
AC009970.1	
C8B	C8b
ADGRB3	Adgrb3
AC015813.7	
LINC00905	
BNIP3P36	
MRPS15P1	
ZNF728	
BCL11A	Bcl11a
LINC02076	
AC243571.1	
AC007879.2	
AC007879.1	
YWHAEP2	
KRT17P5	
AC009226.1	
ZKSCAN1	Zkscan1
PNMA5	Pnma5
IFNA17	Ifna16
IFNA17	Ifna2
IFNA17	Ifna5
IFNA17	Ifnab
IFNA17	Ifna11
IFNA17	Ifna9
IFNA17	Ifna1
IFNA17	Ifna4
IFNA17	Ifna6
IFNA17	Ifna15
IFNA17	Ifna7
IFNA17	Ifna12
IFNA17	Ifna13
IFNA17	Ifna14
KLF7	Klf7
SSMEM1	Ssmem1
IFNA16	Ifna16
IFNA16	Ifna2
IFNA16	Ifna5
IFNA16	Ifnab
IFNA16	Ifna11
IFNA16	Ifna9
IFNA16	Ifna1
IFNA16	Ifna4
IFNA16	Ifna6
IFNA16	Ifna15
IFNA16	Ifna7
IFNA16	Ifna12
IFNA16	Ifna13
IFNA16	Ifna14
BISPR	
GSTA1	
IFNA14	Ifna16
IFNA14	Ifna2
IFNA14	Ifna5
IFNA14	Ifnab
IFNA14	Ifna11
IFNA14	Ifna9
IFNA14	Ifna1
IFNA14	Ifna4
IFNA14	Ifna6
IFNA14	Ifna15
IFNA14	Ifna7
IFNA14	Ifna12
IFNA14	Ifna13
IFNA14	Ifna14
AC243591.1	
DMTN	Dmtn
AC087071.2	
IFNWP18	
AC092611.1	
IFNA7	Ifna16
IFNA7	Ifna2
IFNA7	Ifna5
IFNA7	Ifnab
IFNA7	Ifna11
IFNA7	Ifna9
IFNA7	Ifna1
IFNA7	Ifna4
IFNA7	Ifna6
IFNA7	Ifna15
IFNA7	Ifna7
IFNA7	Ifna12
IFNA7	Ifna13
IFNA7	Ifna14
AC243428.1	
CCDC125	Ccdc125
TMEM209	Tmem209
IFNWP5	
IFNA10	Ifna16
IFNA10	Ifna2
IFNA10	Ifna5
IFNA10	Ifnab
IFNA10	Ifna11
IFNA10	Ifna9
IFNA10	Ifna1
IFNA10	Ifna4
IFNA10	Ifna6
IFNA10	Ifna15
IFNA10	Ifna7
IFNA10	Ifna12
IFNA10	Ifna13
IFNA10	Ifna14
LINC01859	
OMA1	Oma1
FOXA3	Foxa3
THAP7-AS1	
AC004453.2	
KCNJ9	Kcnj9
P2RX6P	
AP001099.1	
PNMA3	Pnma3
AP001476.1	
PQLC2	Pqlc2
AP001180.3	
TUBA3FP	
LINC01887	
LINC01802	
AP001476.3	
SRSF1	Srsf1
ABCC12	Abcc12
RNH1	Rnh1
AP001476.2	
KLF7-IT1	
AC002472.2	
AC007879.3	
CCDC58P1	
IFNA22P	
THAP7	Thap7
PSMA6P3	
AC007879.4	
MYOSLID	
IFNA5	Ifna16
IFNA5	Ifna2
IFNA5	Ifna5
IFNA5	Ifnab
IFNA5	Ifna11
IFNA5	Ifna9
IFNA5	Ifna1
IFNA5	Ifna4
IFNA5	Ifna6
IFNA5	Ifna15
IFNA5	Ifna7
IFNA5	Ifna12
IFNA5	Ifna13
IFNA5	Ifna14
AC004790.1	
SLC5A5	Slc5a5
MEIS3P1	
SNX33P1	
AP001471.1	
AC015922.2	
SINHCAF	
AC015922.3	
IFNA20P	
AC015922.1	
METTL21A	Mettl21a
KLHL9	Klhl9
IFNA6	Ifna16
IFNA6	Ifna2
IFNA6	Ifna5
IFNA6	Ifnab
IFNA6	Ifna11
IFNA6	Ifna9
IFNA6	Ifna1
IFNA6	Ifna4
IFNA6	Ifna6
IFNA6	Ifna15
IFNA6	Ifna7
IFNA6	Ifna12
IFNA6	Ifna13
IFNA6	Ifna14
AC010319.4	
ZNF514	
FKBP3	Fkbp3
AC010319.1	
IFNA13	Ifna16
IFNA13	Ifna2
IFNA13	Ifna5
IFNA13	Ifnab
IFNA13	Ifna11
IFNA13	Ifna9
IFNA13	Ifna1
IFNA13	Ifna4
IFNA13	Ifna6
IFNA13	Ifna15
IFNA13	Ifna7
IFNA13	Ifna12
IFNA13	Ifna13
IFNA13	Ifna14
MVB12A	Mvb12a
IFNA2	Ifna16
IFNA2	Ifna2
IFNA2	Ifna5
IFNA2	Ifnab
IFNA2	Ifna11
IFNA2	Ifna9
IFNA2	Ifna1
IFNA2	Ifna4
IFNA2	Ifna6
IFNA2	Ifna15
IFNA2	Ifna7
IFNA2	Ifna12
IFNA2	Ifna13
IFNA2	Ifna14
AC015813.2	Srsf1
DAB1-AS1	
AL353732.1	
AC015813.1	
IFNA11P	
SLC7A4	Slc7a4
GANC	Ganc
AC015813.5	
OR9G4	Olfr1015
OR9G4	Olfr1006
IRF2BP1	Irf2bp1
IGSF8	Igsf8
GTF2IP1	
MRPS5	Mrps5
AC024940.11	
CECR3	
AP001803.5	
AC002472.1	
AC002472.3	
AC024940.8	
STARD8	Stard8
CTDSPL2	Ctdspl2
ZNF454	Zfp454
LINC01858	
P2RX6	P2rx6
GFPT2	Gfpt2
FP565260.3	Icosl
AL590133.2	
EGFLAM-AS2	
AL049545.1	
PNMA6A	
CHRDL1	Chrdl1
AL109659.3	
PNMA6B	
CERS2	Cers2
NDUFA5P9	
DDX6	Ddx6
AC152010.1	
AL391417.1	
DAB1	Dab1
AC074135.2	
AL353133.1	
STK26	Stk26
AL353133.2	
EGFLAM-AS4	
EGFLAM-AS3	
EGFLAM-AS1	
AC010457.1	
AC104117.3	
AC074135.1	
GRM6	Grm6
ZNF730	
AD000090.1	
ATP4A	Atp4a
AC124856.1	
PHBP6	
AC126365.2	
AC211486.2	
AC126365.1	
AC211486.4	
AC007879.5	
AC211486.5	
BNIP3P37	
RPL37P2	
SNX6P1	
AC011495.3	
LINC02526	
CREB1	Creb1
ABCA9-AS1	
UNC93B5	
CDC42EP1	Cdc42ep1
OR7E145P	
MYPOP	Mypop
MAGEA1	
AC107068.2	
AP003385.4	
AC236972.2	
NANOS2	Nanos2
AP003385.2	
TAPBP	Tapbp
TAC1	Tac1
ABCA9	Abca9
AC236972.3	
AP003385.5	
KRT17P2	
OR7E11P	
CNGA1	Cnga1
BTG3	
TMPRSS11E	Tmprss11e
TNFRSF14	Tnfrsf14
AASDHPPT	Aasdhppt
AF213884.2	
AF213884.3	
AL157777.1	
SPAG5	Spag5
AC004453.1	
NUDCD3	Nudcd3
AP002954.1	
AHCYP7	
AC004448.3	
AC009065.3	
RNF112	Rnf112
AC009065.5	
AP002954.2	
AP004609.3	
AC009065.2	
DRAP1	Drap1
KRT16P1	
AC245884.10	
DIO1	Dio1
KBTBD3	Kbtbd3
AC009065.6	
NOVA2	Nova2
IFNA12P	
NCAN	Ncan
PKD1	Pkd1
BCL9	Bcl9
AL359878.2	
IFNA8	Ifna16
IFNA8	Ifna2
IFNA8	Ifna5
IFNA8	Ifnab
IFNA8	Ifna11
IFNA8	Ifna9
IFNA8	Ifna1
IFNA8	Ifna4
IFNA8	Ifna6
IFNA8	Ifna15
IFNA8	Ifna7
IFNA8	Ifna12
IFNA8	Ifna13
IFNA8	Ifna14
AL359878.1	
EIF3J-DT	
AC010319.3	
AL445193.1	
AL035411.3	
AC004947.1	
AL161740.1	
KRT16P4	
AP001001.1	
AL445193.2	
IFNWP2	
FP565260.1	Pwp2
TNPO1P2	
MIR31HG	
AC107068.1	
AL390243.1	
AL353997.1	
PSMC1P4	
AC236972.1	
NIPAL1	Nipal1
RPS26P15	
AL353997.4	
AC236972.4	DXBay18
AC236972.4	Gm5936
AC236972.4	Gm5640
AC236972.4	Gm14685
AC025430.1	
AC007368.4	
HNRNPMP1	
PNMA6F	Gm45015
PNMA6F	Gm18336
IFNE	Ifne
ALKBH7	Alkbh7
AC007368.5	
AP000432.4	
IFNWP19	
LGI2	Lgi2
SPECC1P1	
AC007368.3	
IFNA1	Ifna16
IFNA1	Ifna2
IFNA1	Ifna5
IFNA1	Ifnab
IFNA1	Ifna11
IFNA1	Ifna9
IFNA1	Ifna1
IFNA1	Ifna4
IFNA1	Ifna6
IFNA1	Ifna15
IFNA1	Ifna7
IFNA1	Ifna12
IFNA1	Ifna13
IFNA1	Ifna14
AC245884.8	
OR5G3	Olfr996
OR5G3	Olfr1001-ps1
OR5G3	Olfr998
OR5G3	Olfr1000
LINC02087	
AC152007.1	
CLIC5	Clic5
ZNF275	
ZNF691	Zfp691
PSPN	Pspn
ADORA2B	Adora2b
ACTR3P2	
AC092597.1	
PFKFB1	Pfkfb1
AADAT	Aadat
FP565260.2	Gatd3a
AC116158.2	
NRM	Nrm
FP565260.5	
AL157777.2	
SERBP1P1	
DYNLT3P2	
RCOR2	Rcor2
GATD3B	Gatd3a
AL078612.2	
DGKB	Dgkb
AC007448.4	
MTHFD2P2	
AC007448.3	
HTR1E	
AC007448.2	
LENG9	Leng9
THEM7P	
AC002075.2	
METTL22	Mettl22
ZNF3	
RPL36AP48	
CATIP-AS1	
AC245884.3	
NDUFAF4P2	
RPL7P29	
IFITM9P	
AC125238.2	
MYEOV	
AL138827.1	
CATIP	Catip
AC002076.1	
AP000432.3	
AC125238.1	
OTOG	Otog
ODF2L	Odf2l
AC208585.1	
PMIS2	Pmis2
TFPI2	Tfpi2
JMY	Jmy
LENG8	Leng8
HELZ	Helz
LINC01766	
C17orf64	1700125H20Rik
AC020898.1	
CATIP-AS2	
EFNB1	Efnb1
AC021016.1	
FBLN7	Fbln7
AC017079.1	
PNKD	Pnkd
AC087385.2	
AC017079.2	
AC005726.3	
AC087385.3	
AC092329.2	
AP005233.2	
ALG1L8P	
AC002075.1	
SLC13A2	Slc13a2
PNMA6E	Gm45015
PNMA6E	Gm18336
USP32	Usp32
FAM86C2P	
HS6ST1	Hs6st1
AC004938.1	
GNGT1	Gngt1
AC034245.1	
HMGN1P17	
AP005233.1	
AC004448.2	
AP000439.3	
AP000439.1	
AP000439.4	
IPO5P1	
ISCA1P6	
ZNF724	Zfp595
ZNF724	Gm49345
ZNF724	Zfp457
ZNF724	Zfp953
ZNF724	Zfp738
MED15P6	
AC012569.1	
AP000439.2	
PSTPIP2	Pstpip2
AC091729.1	
KRTAP19-5	
AC073957.1	
KRTAP19-9P	
AC012451.1	
AC004448.1	
C7orf50	3110082I17Rik
KRTAP19-10P	
LINC01488	
AC092329.4	
LINC02094	
FAM184B	Fam184b
AP000567.1	
SPECC1P2	
AC068483.1	
RPS2P46	
KRTAP19-11P	
CCDC144NL	
LINC01854	
KRTAP19-6	
AC002115.1	
AL096840.2	
PPIAP65	
AC020765.3	
NSUN7	Nsun7
AL359852.2	
HMGN2P28	
KRTAP19-7	
LINC02572	
KIR3DL2	Kir3dl2
KIR3DL2	Kir3dl1
AL031768.1	
PJA1	Pja1
AC020765.4	
CCDC144NL-AS1	
GMDS-DT	
AC092329.1	
EEF1A1P26	
KRTAP22-2	
AC079776.5	
AC006150.1	
BNIP3P38	
KRTAP6-3	
NF1P11	
AP001803.2	
MED28	Med28
KRTAP6-2	
AC092329.3	
FADS2P1	
AL512310.8	
AL512310.7	
OR5AK3P	
AL512310.12	
OR5AK2	Olfr994
OR5AK2	Olfr995
OR5AK2	Olfr993
TRPV5	Trpv5
OR1AB1P	
AL512310.6	
SEPSECS	Sepsecs
HMGN1P35	
AL512310.11	
OR5AK1P	
PYGM	Pygm
LINC01948	
LINC01855	
AL512624.1	
KIAA0100	2610507B11Rik
TCERG1	Tcerg1
OR5BQ1P	
AL512310.10	
TJP3	Tjp3
OR5AK4P	
COL4A1	Col4a1
NF1P4	
PTDSS2	
AC008391.1	
RPL26P19	
HOMER1	Homer1
C2orf73	4930505A04Rik
GPER1	Gper1
AL512310.9	
AL512310.5	
C5orf67	
AC131953.2	
AL512310.3	
AC131953.1	
AC022431.1	
AL512310.4	
ARL4AP2	
RBM26-AS1	
EEF1DP5	
AC087393.2	
AC004947.3	
AC131056.6	
ERCC3	Ercc3
ABHD17AP6	
GPR146	Gpr146
AC131056.7	
AC000036.1	
AC131056.4	
C7orf71	
AC087393.1	
AL137022.1	
SWAP70	Swap70
AC107926.1	
RBM26	Rbm26
KHSRPP1	
RNF44	Rnf44
USP22	Usp22
AC002056.2	
ACR	Acr
ZSCAN21	Zscan21
KRTAP22-1	
AC091729.2	
GLYAT	Glyat
AC073957.2	
LINC01986	
LINC01856	
PLAC9P1	
LINC01812	
AC079112.1	
AL450344.2	
RPL22P7	
PLEKHG1	Plekhg1
KRTAP6-1	
AC066595.1	
AC104763.2	
KRTAP20-1	
AC104763.1	
KRTAP20-4	
AC104763.3	
KRTAP20-2	
KRTAP20-3	
AP000445.1	
DPRXP2	
AC034213.1	
AL121827.1	
SLC26A8	Slc26a8
KRT18P16	
AL080315.1	
CHRNA4	Chrna4
LLCFC1	Llcfc1
GNPTG	Gnptg
HMGB1P29	
LINC01170	
AC009088.2	
FUS	Fus
AC091492.1	
LGALS2	Lgals2
AC016556.1	
AL450344.3	
PDCL3P5	
ALAS2	Alas2
PPARG	Pparg
LTO1	LTO1
AL450344.1	
AL031768.2	
AC009065.8	
AP002373.1	Rbm7
ECI1	Eci1
AC122719.1	
AC093270.1	
ZBTB16	Zbtb16
AC122719.2	
LINC00269	
TAF4	Taf4
FLYWCH1	Flywch1
AC116351.1	
LINC01672	
AC116351.2	
CYCSP43	
XBP1	Xbp1
MZB1	Mzb1
AP000457.2	
BCLAF1	Bclaf1
AC008940.1	
IRF9	Irf9
AL591163.1	
ASMT	Asmt
FAM155B	Tmem28
RNASEH1P1	
AC090774.1	
AC087393.3	
AC093270.2	
AC090774.2	
AL158069.1	
RAD17	Rad17
AC138430.1	
AC092119.1	
AC090518.1	
PDZD9	Pdzd9
AC138430.2	
TM6SF2	Tm6sf2
BAK1P1	
COMMD7	Commd7
PROB1	Prob1
AL137077.1	
CSF2RB	Csf2rb
CSF2RB	Csf2rb2
AC025465.4	
AC025465.2	
RBM45	Rbm45
MRPS25	Mrps25
TUBB8P1	
ERVFRD-3	
RBM7	Rbm7
AP000445.2	
CDKN2B-AS1	
ALDOC	Aldoc
AC025465.3	
CHL1	Chl1
AL032819.1	
AL031709.1	
HAPLN4	Hapln4
TBC1D3D	
AC004034.1	
C20orf203	
RPL23AP86	
UNKL	Unkl
AC005954.1	Apba3
KIF20A	Kif20a
UGT2B17	
UBE2V1P15	
FO393400.1	Commd7
AC104117.4	
CCND1	Ccnd1
